delta_time	protocols	ip_src	ip_dst	port_src	port_dst	frame_len	udp_len	ip_ttl	icmp_type	tos	ip_flags_rb	ip_flags_df	ip_flags_mf	tcp_flags_res	tcp_flags_ns	tcp_flags_cwr	tcp_flags_ecn	tcp_flags_urg	tcp_flags_ack	tcp_flags_push	tcp_flags_reset	tcp_flags_syn	tcp_flags_fin	epoch_time	label	tipo_ataque
1e-06	TCP	192.168.100.149	192.168.100.5	30144.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528953	1	DoS_TCP
0.0	TCP	192.168.100.149	192.168.100.5	30145.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528953	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30148.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528954	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30149.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528955	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30154.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528956	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30155.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528957	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30158.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528958	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30159.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528959	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30160.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.52896	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30161.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528961	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30164.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528962	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30165.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528963	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30170.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528964	1	DoS_TCP
0.0	TCP	192.168.100.149	192.168.100.5	30171.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528964	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30174.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528965	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30175.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528966	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30176.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528967	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30177.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528968	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30180.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528969	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30181.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.52897	1	DoS_TCP
0.0	TCP	192.168.100.149	192.168.100.5	30186.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.52897	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30187.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528971	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30190.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528972	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30191.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528973	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30192.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528974	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30193.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528975	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30196.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528976	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30197.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528977	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30202.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528978	1	DoS_TCP
0.0	TCP	192.168.100.149	192.168.100.5	30203.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528978	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30208.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528979	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30209.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.52898	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30212.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528981	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30213.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528982	1	DoS_TCP
0.0	TCP	192.168.100.149	192.168.100.5	30218.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528982	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30219.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528983	1	DoS_TCP
2e-06	TCP	192.168.100.149	192.168.100.5	30222.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528985	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30223.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528986	1	DoS_TCP
0.0	TCP	192.168.100.149	192.168.100.5	30224.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528986	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30225.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528987	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30228.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528988	1	DoS_TCP
2e-06	TCP	192.168.100.149	192.168.100.5	30229.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.52899	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30234.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528991	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30235.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528992	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30238.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528993	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30239.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528994	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30240.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528995	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30241.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528996	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30244.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528997	1	DoS_TCP
0.0	TCP	192.168.100.149	192.168.100.5	30245.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528997	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30250.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528998	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30251.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.528999	1	DoS_TCP
2e-06	TCP	192.168.100.149	192.168.100.5	30254.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529001	1	DoS_TCP
0.0	TCP	192.168.100.149	192.168.100.5	30255.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529001	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30256.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529002	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30257.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529003	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30260.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529004	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30261.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529005	1	DoS_TCP
2e-06	TCP	192.168.100.149	192.168.100.5	30266.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529007	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30267.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529008	1	DoS_TCP
2e-06	TCP	192.168.100.149	192.168.100.5	30206.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.52901	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30207.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529011	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30210.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529012	1	DoS_TCP
0.0	TCP	192.168.100.149	192.168.100.5	30211.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529012	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30214.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529013	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30215.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529014	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30216.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529015	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30217.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529016	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30220.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529017	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30221.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529018	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30226.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529019	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30227.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.52902	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30230.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529021	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30231.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529022	1	DoS_TCP
0.0	TCP	192.168.100.149	192.168.100.5	30232.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529022	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30233.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529023	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30236.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529024	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30237.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529025	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30242.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529026	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30243.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529027	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30246.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529028	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30247.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529029	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30248.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.52903	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30249.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529031	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30252.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529032	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30253.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529033	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30258.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529034	1	DoS_TCP
0.0	TCP	192.168.100.149	192.168.100.5	30259.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529034	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30262.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529035	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30263.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529036	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30264.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529037	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30265.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529038	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30268.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.529039	1	DoS_TCP
1e-06	TCP	192.168.100.149	192.168.100.5	30269.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.52904	1	DoS_TCP
0.000611	TCP	192.168.100.147	192.168.100.7	53407.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.544645	1	DoS_TCP
3e-06	TCP	192.168.100.147	192.168.100.7	53408.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.544648	1	DoS_TCP
1e-06	TCP	192.168.100.147	192.168.100.7	53409.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.544649	1	DoS_TCP
1e-06	TCP	192.168.100.147	192.168.100.7	53412.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.54465	1	DoS_TCP
1e-06	TCP	192.168.100.147	192.168.100.7	53413.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.544651	1	DoS_TCP
0.0	TCP	192.168.100.147	192.168.100.7	53418.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.544651	1	DoS_TCP
1e-06	TCP	192.168.100.147	192.168.100.7	53419.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.544652	1	DoS_TCP
1e-06	TCP	192.168.100.147	192.168.100.7	53422.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.544653	1	DoS_TCP
2e-06	TCP	192.168.100.147	192.168.100.7	53423.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.544655	1	DoS_TCP
1e-06	TCP	192.168.100.147	192.168.100.7	53424.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.544656	1	DoS_TCP
1e-06	TCP	192.168.100.147	192.168.100.7	53425.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.544657	1	DoS_TCP
2e-06	TCP	192.168.100.147	192.168.100.7	53428.0	80.0	154		64.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1528081325.544659	1	DoS_TCP
